Area_Code,State,Market,Market_Size,Profit,Margin,Sales,COGS,Total_Expenses,Marketing,Inventory,Budget_Profit,Budget_COGS,Budget_Margin,Budget_Sales,ProductId,Date,Product_Type,Product,Type
805,California,West,Major Market,184.0,178.0,298.0,123.0,42.0,34.0,941.0,100.0,80.0,120.0,200.0,11,08/01/11 00:00:00,Tea,Darjeeling,Regular
805,California,West,Major Market,190.0,172.0,309.0,118.0,44.0,33.0,930.0,110.0,80.0,130.0,210.0,11,11/01/11 00:00:00,Tea,Darjeeling,Regular
806,Texas,South,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,574.0,100.0,100.0,130.0,230.0,3,06/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
806,Texas,South,Major Market,98.0,112.0,197.0,87.0,38.0,28.0,564.0,110.0,100.0,140.0,240.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
806,Texas,South,Major Market,62.0,74.0,141.0,58.0,32.0,19.0,548.0,70.0,70.0,90.0,160.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
806,Texas,South,Major Market,46.0,68.0,121.0,46.0,37.0,14.0,424.0,30.0,40.0,60.0,100.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf
806,Texas,South,Major Market,83.0,108.0,201.0,72.0,58.0,23.0,558.0,50.0,60.0,90.0,150.0,4,01/01/11 00:00:00,Espresso,Caffe Latte,Regular
806,Texas,South,Major Market,88.0,114.0,201.0,75.0,55.0,24.0,-1050.0,40.0,50.0,90.0,140.0,4,11/01/11 00:00:00,Espresso,Caffe Latte,Regular
813,Florida,East,Major Market,106.0,126.0,235.0,84.0,61.0,27.0,651.0,70.0,80.0,110.0,190.0,2,01/01/11 00:00:00,Coffee,Columbian,Regular
813,Florida,East,Major Market,122.0,186.0,320.0,134.0,64.0,41.0,690.0,110.0,120.0,160.0,280.0,3,12/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
813,Florida,East,Major Market,47.0,72.0,121.0,49.0,25.0,13.0,767.0,60.0,50.0,80.0,130.0,13,03/01/10 00:00:00,Tea,Green Tea,Regular
813,Florida,East,Major Market,22.0,130.0,239.0,94.0,115.0,85.0,694.0,20.0,90.0,120.0,210.0,5,11/01/11 00:00:00,Espresso,Caffe Mocha,Regular
813,Florida,East,Major Market,80.0,108.0,200.0,80.0,54.0,26.0,415.0,70.0,70.0,110.0,180.0,6,03/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
813,Florida,East,Major Market,18.0,39.0,69.0,30.0,21.0,9.0,581.0,20.0,20.0,30.0,50.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
813,Florida,East,Major Market,40.0,84.0,155.0,71.0,44.0,22.0,950.0,50.0,50.0,70.0,120.0,10,03/01/10 00:00:00,Herbal Tea,Mint,Decaf
813,Florida,East,Major Market,59.0,84.0,165.0,71.0,44.0,22.0,950.0,50.0,50.0,70.0,120.0,10,03/01/11 00:00:00,Herbal Tea,Mint,Decaf
813,Florida,East,Major Market,26.0,45.0,75.0,30.0,19.0,8.0,882.0,30.0,30.0,40.0,70.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,167.0,278.0,478.0,200.0,111.0,66.0,1095.0,190.0,210.0,290.0,500.0,2,06/01/10 00:00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,120.0,213.0,367.0,154.0,93.0,50.0,1132.0,160.0,150.0,220.0,370.0,2,10/01/10 00:00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,139.0,239.0,412.0,173.0,100.0,57.0,1150.0,140.0,170.0,230.0,400.0,2,11/01/10 00:00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,173.0,201.0,386.0,144.0,94.0,47.0,862.0,130.0,150.0,210.0,360.0,2,01/01/11 00:00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,287.0,329.0,562.0,238.0,113.0,78.0,1190.0,230.0,250.0,340.0,590.0,2,07/01/11 00:00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,178.0,213.0,391.0,154.0,93.0,50.0,1132.0,160.0,150.0,220.0,370.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,206.0,239.0,439.0,173.0,100.0,57.0,1150.0,140.0,170.0,230.0,400.0,2,11/01/11 00:00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,115.0,176.0,298.0,122.0,61.0,39.0,789.0,160.0,110.0,190.0,300.0,3,10/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,106.0,165.0,278.0,113.0,59.0,36.0,803.0,110.0,110.0,160.0,270.0,3,11/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,151.0,158.0,285.0,109.0,56.0,34.0,585.0,120.0,110.0,170.0,280.0,3,03/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,186.0,204.0,342.0,141.0,64.0,45.0,764.0,160.0,140.0,220.0,360.0,3,06/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,171.0,176.0,318.0,122.0,61.0,39.0,789.0,160.0,110.0,190.0,300.0,3,10/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,224.0,341.0,598.0,257.0,117.0,84.0,1662.0,420.0,370.0,520.0,890.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular
815,Illinois,Central,Major Market,216.0,329.0,576.0,247.0,113.0,81.0,1744.0,320.0,310.0,420.0,730.0,5,12/01/10 00:00:00,Espresso,Caffe Mocha,Regular
815,Illinois,Central,Major Market,298.0,311.0,581.0,234.0,110.0,77.0,1282.0,260.0,270.0,370.0,640.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular
815,Illinois,Central,Major Market,221.0,239.0,509.0,239.0,90.0,66.0,1464.0,200.0,270.0,290.0,560.0,6,04/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
815,Illinois,Central,Major Market,232.0,266.0,527.0,266.0,91.0,74.0,1819.0,220.0,300.0,320.0,620.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
815,Illinois,Central,Major Market,105.0,144.0,243.0,99.0,39.0,27.0,766.0,110.0,80.0,130.0,210.0,8,02/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
815,Illinois,Central,Major Market,182.0,178.0,298.0,123.0,43.0,34.0,941.0,140.0,100.0,160.0,260.0,8,08/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
815,Illinois,Central,Major Market,139.0,185.0,312.0,127.0,46.0,35.0,1007.0,150.0,100.0,170.0,270.0,10,07/01/10 00:00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,116.0,157.0,265.0,108.0,41.0,30.0,971.0,120.0,80.0,130.0,210.0,10,10/01/10 00:00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,147.0,137.0,247.0,95.0,38.0,26.0,809.0,100.0,80.0,120.0,200.0,10,02/01/11 00:00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,157.0,145.0,261.0,100.0,39.0,28.0,822.0,110.0,80.0,130.0,210.0,10,04/01/11 00:00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,172.0,157.0,282.0,108.0,41.0,30.0,971.0,120.0,80.0,130.0,210.0,10,10/01/11 00:00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,441.0,80.0,60.0,110.0,170.0,11,03/01/10 00:00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,83.0,117.0,198.0,81.0,34.0,22.0,460.0,80.0,60.0,110.0,170.0,11,04/01/10 00:00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,99.0,136.0,230.0,94.0,37.0,26.0,608.0,90.0,80.0,120.0,200.0,11,07/01/10 00:00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,84.0,118.0,199.0,81.0,34.0,22.0,588.0,80.0,60.0,110.0,170.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,116.0,111.0,199.0,76.0,33.0,21.0,580.0,80.0,50.0,80.0,130.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,44.0,96.0,160.0,64.0,52.0,21.0,593.0,50.0,50.0,90.0,140.0,12,05/01/10 00:00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,31.0,79.0,131.0,52.0,48.0,17.0,668.0,30.0,40.0,70.0,110.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,84.0,108.0,201.0,72.0,57.0,23.0,558.0,40.0,60.0,90.0,150.0,12,01/01/11 00:00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,79.0,108.0,192.0,72.0,55.0,23.0,541.0,40.0,60.0,90.0,150.0,12,03/01/11 00:00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,41.0,79.0,130.0,52.0,46.0,17.0,662.0,30.0,40.0,70.0,110.0,12,08/01/11 00:00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,82.0,110.0,194.0,72.0,55.0,23.0,650.0,50.0,50.0,80.0,130.0,12,10/01/11 00:00:00,Tea,Earl Grey,Regular
816,Missouri,Central,Small Market,35.0,98.0,177.0,79.0,63.0,30.0,593.0,70.0,70.0,100.0,170.0,2,10/01/10 00:00:00,Coffee,Columbian,Regular
816,Missouri,Central,Small Market,46.0,90.0,165.0,75.0,44.0,23.0,956.0,60.0,70.0,100.0,170.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,24.0,60.0,110.0,50.0,36.0,15.0,1064.0,30.0,50.0,60.0,110.0,3,08/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,36.0,76.0,139.0,63.0,40.0,19.0,1075.0,40.0,60.0,70.0,130.0,3,12/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,50.0,74.0,145.0,62.0,40.0,19.0,1059.0,50.0,60.0,80.0,140.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,0.0,46.0,82.0,36.0,46.0,13.0,252.0,0.0,30.0,40.0,70.0,13,07/01/10 00:00:00,Tea,Green Tea,Regular
816,Missouri,Central,Small Market,-6.0,42.0,85.0,34.0,48.0,12.0,197.0,0.0,20.0,40.0,60.0,13,01/01/11 00:00:00,Tea,Green Tea,Regular
816,Missouri,Central,Small Market,0.0,46.0,81.0,36.0,43.0,13.0,236.0,0.0,30.0,40.0,70.0,13,06/01/11 00:00:00,Tea,Green Tea,Regular
816,Missouri,Central,Small Market,41.0,64.0,108.0,44.0,23.0,12.0,886.0,50.0,50.0,70.0,120.0,5,09/01/10 00:00:00,Espresso,Caffe Mocha,Regular
816,Missouri,Central,Small Market,36.0,58.0,97.0,39.0,22.0,10.0,799.0,50.0,40.0,70.0,110.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
816,Missouri,Central,Small Market,40.0,46.0,82.0,31.0,19.0,8.0,844.0,50.0,30.0,60.0,90.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
816,Missouri,Central,Small Market,-6.0,63.0,107.0,44.0,69.0,40.0,251.0,10.0,30.0,60.0,90.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
816,Missouri,Central,Small Market,-1.0,82.0,141.0,59.0,83.0,53.0,338.0,10.0,50.0,70.0,120.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
816,Missouri,Central,Small Market,-6.0,73.0,124.0,52.0,72.0,47.0,313.0,20.0,40.0,70.0,110.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
816,Missouri,Central,Small Market,-47.0,18.0,113.0,88.0,50.0,27.0,715.0,-10.0,70.0,20.0,90.0,9,03/01/11 00:00:00,Herbal Tea,Lemon,Decaf
816,Missouri,Central,Small Market,-57.0,19.0,138.0,120.0,56.0,37.0,1439.0,-20.0,100.0,20.0,120.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf
816,Missouri,Central,Small Market,9.0,47.0,82.0,35.0,38.0,11.0,191.0,10.0,30.0,40.0,70.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular
816,Missouri,Central,Small Market,19.0,60.0,105.0,45.0,41.0,14.0,253.0,30.0,30.0,60.0,90.0,11,08/01/10 00:00:00,Tea,Darjeeling,Regular
816,Missouri,Central,Small Market,19.0,55.0,95.0,41.0,38.0,13.0,239.0,20.0,30.0,50.0,80.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
816,Missouri,Central,Small Market,1.0,49.0,89.0,40.0,48.0,15.0,219.0,0.0,30.0,40.0,70.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
816,Missouri,Central,Small Market,1.0,49.0,88.0,40.0,45.0,15.0,219.0,0.0,30.0,40.0,70.0,12,07/01/11 00:00:00,Tea,Earl Grey,Regular
816,Missouri,Central,Small Market,-24.0,25.0,48.0,20.0,41.0,7.0,218.0,-10.0,10.0,20.0,30.0,12,12/01/11 00:00:00,Tea,Earl Grey,Regular
817,Texas,South,Major Market,253.0,277.0,507.0,235.0,87.0,72.0,1060.0,270.0,290.0,350.0,640.0,2,05/01/11 00:00:00,Coffee,Columbian,Regular
817,Texas,South,Major Market,197.0,179.0,322.0,123.0,46.0,34.0,915.0,100.0,70.0,120.0,190.0,5,10/01/11 00:00:00,Espresso,Caffe Mocha,Regular
817,Texas,South,Major Market,28.0,74.0,129.0,55.0,46.0,18.0,336.0,40.0,50.0,70.0,120.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
817,Texas,South,Major Market,26.0,62.0,107.0,46.0,40.0,15.0,415.0,30.0,40.0,60.0,100.0,8,08/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
817,Texas,South,Major Market,59.0,114.0,189.0,75.0,55.0,24.0,-1050.0,40.0,50.0,90.0,140.0,4,11/01/10 00:00:00,Espresso,Caffe Latte,Regular
817,Texas,South,Major Market,41.0,79.0,130.0,52.0,46.0,17.0,-587.0,40.0,40.0,70.0,110.0,4,08/01/11 00:00:00,Espresso,Caffe Latte,Regular
818,California,West,Major Market,-76.0,-13.0,110.0,123.0,63.0,39.0,964.0,-70.0,150.0,-20.0,130.0,1,04/01/10 00:00:00,Coffee,Amaretto,Regular
818,California,West,Major Market,-74.0,-13.0,109.0,122.0,61.0,39.0,2555.0,-60.0,170.0,-20.0,150.0,1,10/01/10 00:00:00,Coffee,Amaretto,Regular
818,California,West,Major Market,367.0,390.0,693.0,260.0,143.0,91.0,2548.0,470.0,380.0,580.0,960.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular
818,California,West,Major Market,-117.0,-26.0,122.0,148.0,91.0,48.0,1071.0,-110.0,180.0,-30.0,150.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
818,California,West,Major Market,-209.0,-32.0,169.0,191.0,109.0,63.0,1564.0,-150.0,240.0,-50.0,190.0,3,04/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
818,California,West,Major Market,-178.0,-24.0,147.0,162.0,96.0,53.0,3421.0,-120.0,200.0,-30.0,170.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
818,California,West,Major Market,30.0,79.0,131.0,52.0,49.0,17.0,662.0,20.0,30.0,50.0,80.0,13,08/01/10 00:00:00,Tea,Green Tea,Regular
818,California,West,Major Market,80.0,108.0,192.0,72.0,54.0,23.0,541.0,50.0,40.0,80.0,120.0,13,03/01/11 00:00:00,Tea,Green Tea,Regular
818,California,West,Major Market,17.0,145.0,250.0,105.0,128.0,95.0,725.0,20.0,100.0,140.0,240.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
818,California,West,Major Market,26.0,168.0,289.0,121.0,142.0,109.0,912.0,40.0,110.0,170.0,280.0,5,11/01/10 00:00:00,Espresso,Caffe Mocha,Regular
818,California,West,Major Market,344.0,367.0,672.0,311.0,110.0,96.0,1296.0,240.0,260.0,330.0,590.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf
818,California,West,Major Market,64.0,74.0,141.0,58.0,31.0,19.0,548.0,50.0,40.0,70.0,110.0,10,09/01/11 00:00:00,Herbal Tea,Mint,Decaf
818,California,West,Major Market,167.0,266.0,532.0,266.0,99.0,74.0,1819.0,170.0,250.0,260.0,510.0,4,07/01/10 00:00:00,Espresso,Caffe Latte,Regular
830,Texas,South,Major Market,246.0,253.0,498.0,214.0,87.0,66.0,923.0,240.0,260.0,320.0,580.0,2,03/01/11 00:00:00,Coffee,Columbian,Regular
830,Texas,South,Major Market,155.0,152.0,254.0,104.0,37.0,29.0,821.0,120.0,80.0,140.0,220.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular
830,Texas,South,Major Market,27.0,72.0,125.0,53.0,45.0,17.0,410.0,40.0,50.0,70.0,120.0,8,09/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
830,Texas,South,Major Market,28.0,64.0,107.0,43.0,36.0,13.0,424.0,30.0,40.0,60.0,100.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
830,Texas,South,Major Market,53.0,108.0,180.0,72.0,55.0,23.0,558.0,50.0,60.0,90.0,150.0,4,01/01/10 00:00:00,Espresso,Caffe Latte,Regular
830,Texas,South,Major Market,39.0,90.0,150.0,60.0,51.0,19.0,-718.0,40.0,50.0,70.0,120.0,4,09/01/10 00:00:00,Espresso,Caffe Latte,Regular
831,California,West,Major Market,220.0,335.0,587.0,252.0,115.0,83.0,1316.0,220.0,240.0,320.0,560.0,6,04/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
831,California,West,Major Market,143.0,191.0,323.0,132.0,48.0,36.0,994.0,140.0,110.0,170.0,280.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
831,California,West,Major Market,72.0,112.0,199.0,87.0,40.0,28.0,564.0,70.0,70.0,100.0,170.0,10,07/01/10 00:00:00,Herbal Tea,Mint,Decaf
831,California,West,Major Market,199.0,179.0,322.0,123.0,45.0,34.0,915.0,80.0,50.0,90.0,140.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
831,California,West,Major Market,98.0,136.0,230.0,94.0,38.0,26.0,608.0,80.0,60.0,90.0,150.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
831,California,West,Major Market,142.0,229.0,457.0,228.0,87.0,63.0,1436.0,150.0,210.0,220.0,430.0,4,02/01/10 00:00:00,Espresso,Caffe Latte,Regular
832,Texas,South,Major Market,161.0,247.0,456.0,209.0,86.0,64.0,969.0,230.0,260.0,310.0,570.0,2,04/01/10 00:00:00,Coffee,Columbian,Regular
832,Texas,South,Major Market,142.0,132.0,238.0,91.0,36.0,25.0,777.0,100.0,70.0,120.0,190.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular
832,Texas,South,Major Market,98.0,136.0,230.0,94.0,38.0,26.0,608.0,90.0,80.0,110.0,190.0,6,07/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
832,Texas,South,Major Market,125.0,117.0,211.0,81.0,33.0,22.0,460.0,90.0,60.0,110.0,170.0,6,04/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
832,Texas,South,Major Market,24.0,68.0,118.0,50.0,44.0,16.0,397.0,40.0,40.0,70.0,110.0,8,06/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
832,Texas,South,Major Market,48.0,102.0,170.0,68.0,54.0,22.0,9.0,50.0,50.0,90.0,140.0,4,04/01/10 00:00:00,Espresso,Caffe Latte,Regular
832,Texas,South,Major Market,55.0,110.0,182.0,72.0,55.0,23.0,-868.0,50.0,40.0,70.0,110.0,4,10/01/10 00:00:00,Espresso,Caffe Latte,Regular
845,New York,East,Major Market,370.0,548.0,912.0,364.0,178.0,127.0,2654.0,370.0,340.0,520.0,860.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
845,New York,East,Major Market,368.0,546.0,910.0,364.0,178.0,127.0,2617.0,370.0,340.0,520.0,860.0,2,08/01/10 00:00:00,Coffee,Columbian,Regular
845,New York,East,Major Market,271.0,420.0,699.0,279.0,149.0,97.0,2642.0,250.0,250.0,370.0,620.0,2,12/01/10 00:00:00,Coffee,Columbian,Regular
845,New York,East,Major Market,79.0,112.0,189.0,77.0,33.0,21.0,449.0,90.0,80.0,120.0,200.0,13,02/01/10 00:00:00,Tea,Green Tea,Regular
845,New York,East,Major Market,145.0,145.0,243.0,100.0,37.0,28.0,598.0,130.0,100.0,160.0,260.0,13,08/01/11 00:00:00,Tea,Green Tea,Regular
845,New York,East,Major Market,-202.0,-56.0,69.0,125.0,146.0,113.0,3142.0,-170.0,110.0,-60.0,50.0,5,10/01/10 00:00:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,-309.0,-62.0,67.0,125.0,146.0,113.0,1118.0,-190.0,120.0,-60.0,60.0,5,03/01/11 00:00:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,-326.0,-72.0,71.0,144.0,153.0,131.0,1979.0,-210.0,130.0,-60.0,70.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,-332.0,-69.0,70.0,135.0,155.0,122.0,3641.0,-210.0,130.0,-70.0,60.0,5,12/01/11 00:00:00,Espresso,Caffe Mocha,Regular
845,New York,East,Major Market,129.0,258.0,513.0,255.0,129.0,96.0,1622.0,70.0,140.0,150.0,290.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
845,New York,East,Major Market,137.0,239.0,577.0,302.0,147.0,114.0,1518.0,90.0,220.0,200.0,420.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf
845,New York,East,Major Market,-113.0,-27.0,180.0,207.0,86.0,64.0,965.0,-70.0,150.0,-10.0,140.0,10,01/01/10 00:00:00,Herbal Tea,Mint,Decaf
845,New York,East,Major Market,-178.0,-33.0,192.0,213.0,87.0,66.0,1214.0,-80.0,160.0,-20.0,140.0,10,02/01/11 00:00:00,Herbal Tea,Mint,Decaf
845,New York,East,Major Market,-353.0,-139.0,119.0,251.0,99.0,77.0,3948.0,-180.0,190.0,-110.0,80.0,10,09/01/11 00:00:00,Herbal Tea,Mint,Decaf
845,New York,East,Major Market,157.0,145.0,261.0,100.0,39.0,28.0,981.0,130.0,100.0,160.0,260.0,11,09/01/11 00:00:00,Tea,Darjeeling,Regular
845,New York,East,Major Market,121.0,163.0,276.0,113.0,42.0,31.0,897.0,140.0,110.0,180.0,290.0,12,06/01/10 00:00:00,Tea,Earl Grey,Regular
847,Illinois,Central,Major Market,163.0,271.0,467.0,196.0,108.0,64.0,1167.0,190.0,200.0,290.0,490.0,2,08/01/10 00:00:00,Coffee,Columbian,Regular
847,Illinois,Central,Major Market,194.0,310.0,534.0,224.0,116.0,73.0,1191.0,190.0,220.0,300.0,520.0,2,12/01/10 00:00:00,Coffee,Columbian,Regular
847,Illinois,Central,Major Market,95.0,150.0,254.0,104.0,55.0,33.0,596.0,100.0,110.0,150.0,260.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,168.0,185.0,309.0,127.0,59.0,40.0,671.0,140.0,130.0,190.0,320.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,207.0,222.0,373.0,154.0,67.0,49.0,833.0,170.0,160.0,230.0,390.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,171.0,176.0,318.0,122.0,61.0,39.0,801.0,140.0,120.0,190.0,310.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,157.0,165.0,296.0,113.0,59.0,36.0,803.0,110.0,110.0,160.0,270.0,3,11/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
847,Illinois,Central,Major Market,167.0,266.0,532.0,266.0,99.0,74.0,1797.0,220.0,300.0,320.0,620.0,6,08/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,129.0,212.0,423.0,211.0,83.0,59.0,1778.0,200.0,270.0,270.0,540.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,230.0,266.0,527.0,266.0,92.0,74.0,1797.0,220.0,300.0,320.0,620.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,191.0,212.0,451.0,211.0,83.0,59.0,1778.0,200.0,270.0,270.0,540.0,6,11/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
847,Illinois,Central,Major Market,141.0,132.0,238.0,91.0,37.0,25.0,777.0,100.0,70.0,120.0,190.0,8,04/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
847,Illinois,Central,Major Market,39.0,68.0,120.0,52.0,29.0,17.0,554.0,40.0,40.0,60.0,100.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
847,Illinois,Central,Major Market,99.0,137.0,232.0,95.0,38.0,26.0,809.0,100.0,80.0,120.0,200.0,10,02/01/10 00:00:00,Herbal Tea,Mint,Decaf
847,Illinois,Central,Major Market,88.0,124.0,210.0,86.0,36.0,24.0,499.0,80.0,70.0,110.0,180.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular
847,Illinois,Central,Major Market,48.0,73.0,123.0,50.0,25.0,14.0,589.0,40.0,40.0,60.0,100.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular
847,Illinois,Central,Major Market,121.0,124.0,208.0,86.0,33.0,24.0,499.0,80.0,70.0,110.0,180.0,11,05/01/11 00:00:00,Tea,Darjeeling,Regular
847,Illinois,Central,Major Market,55.0,110.0,182.0,72.0,55.0,23.0,650.0,50.0,50.0,80.0,130.0,12,10/01/10 00:00:00,Tea,Earl Grey,Regular
850,Florida,East,Major Market,104.0,172.0,286.0,114.0,68.0,37.0,810.0,120.0,100.0,170.0,270.0,2,08/01/10 00:00:00,Coffee,Columbian,Regular
850,Florida,East,Major Market,108.0,134.0,237.0,88.0,61.0,29.0,653.0,90.0,80.0,130.0,210.0,2,04/01/11 00:00:00,Coffee,Columbian,Regular
850,Florida,East,Major Market,105.0,164.0,282.0,118.0,59.0,36.0,636.0,100.0,110.0,150.0,260.0,3,06/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
850,Florida,East,Major Market,65.0,68.0,123.0,47.0,24.0,13.0,772.0,60.0,40.0,80.0,120.0,13,02/01/11 00:00:00,Tea,Green Tea,Regular
850,Florida,East,Major Market,24.0,128.0,234.0,92.0,112.0,83.0,541.0,40.0,80.0,130.0,210.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular
850,Florida,East,Major Market,25.0,132.0,242.0,95.0,115.0,86.0,554.0,30.0,90.0,130.0,220.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular
850,Florida,East,Major Market,23.0,129.0,219.0,92.0,104.0,83.0,599.0,40.0,80.0,130.0,210.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular
850,Florida,East,Major Market,73.0,132.0,231.0,99.0,59.0,32.0,565.0,80.0,90.0,130.0,220.0,6,08/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
850,Florida,East,Major Market,53.0,62.0,123.0,48.0,29.0,15.0,623.0,30.0,30.0,50.0,80.0,8,01/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
